"","X","Site","Plot","Success","Diversity","Year","Month","Season","CoreSection_cm","TotalSoilWeight_g","RockVolume_cm3","RockMass_g","RootMass_g","WetSoilWeight_g","DrySoilWeight_g","Moisture_g","SectionLength_cm","BulkDensity_g_cm3","BiomassC","Respiration","NO2_NO3","NH4","TIN","BiomassN","Mineralization","Nitrification","DEA","TotalSoilN_percent","TotalSoilN","TotalSoilC_percent","TotalSoilC","success","diversity","Obs","coresection"
"362",362,"Marine Park 3",29,"High","High",2019,10,"Fall","10--30",127.076,0.03,0.572,0.084,2.572,2.219,0.137247278,11.5,0.836957963,431.9933779,10.86559262,58.98190757,22.23682979,81.21873735,119.806955,2.174290232,3.238101783,45.568917,NA,NA,NA,NA,1,1,362,2
"363",363,"Marine Park 3",29,"High","High",2019,10,"Fall","0-10",64.315,0.03,1.008,NA,2.01,0.79,0.606965174,10,0.219946441,3988.57008,55.64908126,156.8818346,16.3647597,173.2465943,393.2390145,-1.518085179,-0.626958263,411.7256219,NA,NA,NA,NA,1,1,363,1
"364",364,"Marine Park 3",29,"High","High",2019,10,"Fall","10--30",61.432,NA,NA,0.028,2.219,1.407,0.365930599,6.8,0.511958217,2422.577408,40.47055207,187.9295326,199.2543327,387.1838653,390.1823338,-17.48840084,-5.028347386,167.5936341,NA,NA,NA,NA,1,1,364,2
"365",365,"Marine Park 3",30,"High","Low",2019,10,"Fall","0-10",56.008,NA,NA,0.033,1.774,0.558,0.685456595,10,0.155598019,4565.087463,70.19812868,406.105243,4.603837153,410.7090802,634.756976,-18.31251332,-18.76047738,214.9660997,NA,NA,NA,NA,1,0,365,1
"366",366,"Marine Park 3",30,"High","Low",2019,10,"Fall","10--30",142.725,9,16.286,0.707,2.711,2.326,0.142014017,12.9,0.799710605,457.2205141,9.583774254,54.57946882,6.90206174,61.48153057,80.65795082,0.924274406,0.951869591,43.56583794,NA,NA,NA,NA,1,0,366,2
"367",367,"Marine Park 3",30,"High","Low",2019,10,"Fall","0-10",67.899,NA,NA,NA,1.912,1.028,0.462343096,10,0.324484061,2346.019663,35.43416238,217.0180346,18.26157828,235.2796128,326.8506221,-0.983863731,0.484977398,148.6485644,NA,NA,NA,NA,1,0,367,1
"368",368,"Marine Park 3",30,"High","Low",2019,10,"Fall","10--30",188.845,9,20.71,0.051,2.403,2.213,0.079067832,12.4,1.174693333,187.5418377,3.823644187,21.89753514,0.44077257,22.33830771,31.33401196,0.400001973,0.279560614,5.045048248,NA,NA,NA,NA,1,0,368,2
"369",369,"Marine Park 3",31,"High","Low",2019,10,"Fall","0-10",59.265,0.1,0.514,0.006,1.898,0.634,0.665964173,10,0.172594878,4858.667182,64.80641166,342.4488374,9.856376294,352.3052137,587.3432341,1.859122159,2.035912586,382.5445122,NA,NA,NA,NA,1,0,369,1
"370",370,"Marine Park 3",31,"High","Low",2019,10,"Fall","10--30",104.183,0.1,0.131,0.149,2.686,1.907,0.290022338,11.1,0.602322775,935.0480727,13.63233811,122.034338,1.447997409,123.4823354,172.6847409,2.490571553,2.373646735,91.02152422,NA,NA,NA,NA,1,0,370,2
"371",371,"Marine Park 3",31,"High","Low",2019,10,"Fall","0-10",43.662,NA,NA,NA,1.223,0.555,0.546197874,10,0.172581719,5632.346577,67.88476941,165.1237355,7.490915953,172.6146515,437.8146778,0.763717772,0.669842604,496.8596377,NA,NA,NA,NA,1,0,371,1
"372",372,"Marine Park 3",31,"High","Low",2019,10,"Fall","10--30",29.757,NA,NA,NA,1.111,0.864,0.222322232,5.4,0.377188508,1474.964334,43.55509728,65.3114525,6.320603106,71.63205561,298.5627621,3.047611598,2.662119655,189.0560284,NA,NA,NA,NA,1,0,372,2
"373",373,"Marine Park 3",32,"High","High",2019,10,"Fall","0-10",53.317,NA,NA,0.005,1.02,0.371,0.63627451,10,0.171064711,5924.815779,116.0135959,109.4773298,4.640189841,114.1175196,187.3793154,2.129118509,1.454348291,511.5064627,NA,NA,NA,NA,1,1,373,1
"374",374,"Marine Park 3",32,"High","High",2019,10,"Fall","10--30",142.599,0.4,1.312,0.121,3.411,3.056,0.104075051,11.8,0.958331954,374.1372938,6.205211389,23.93797781,6.495357442,30.43333526,132.4420362,1.330239899,0.886125089,23.50873857,NA,NA,NA,NA,1,1,374,2
"375",375,"Marine Park 3",32,"High","High",2019,10,"Fall","0-10",69.53,NA,NA,0.004,1.895,1.063,0.439050132,10,0.335389502,4706.332683,54.87718169,144.739359,2.988532871,147.7278918,426.3702324,2.070333873,1.115416704,486.4046327,NA,NA,NA,NA,1,1,375,1
"376",376,"Marine Park 3",32,"High","High",2019,10,"Fall","10--30",192.582,4,9.129,NA,3.988,3.456,0.133400201,13.8,1.041148851,404.2056372,5.638174878,32.42153568,0.890086139,33.31162182,54.16309078,0.486791656,0.211920915,89.79191106,NA,NA,NA,NA,1,1,376,2
"377",377,"Pelham Bay",33,"High","Low",2019,10,"Fall","0-10",144.388,4,9.926,0.101,2.763,2.11,0.236337315,10,0.933283514,1101.747246,12.31061253,17.15348763,1.002619694,18.15610732,110.3860906,0.887412505,0.675526232,40.67676038,NA,NA,NA,NA,1,0,377,1
"378",378,"Pelham Bay",33,"High","Low",2019,10,"Fall","10--30",158.713,0.1,0.466,0.139,3.174,2.762,0.129804663,10,1.20856615,251.2439788,2.440550447,6.397660606,0.314966287,6.712626893,12.56728184,0.954944431,0.302068653,17.4326879,NA,NA,NA,NA,1,0,378,2
"379",379,"Pelham Bay",33,"High","Low",2019,10,"Fall","0-10",108.946,0.5,0.713,0.574,3.127,2.598,0.16917173,10,0.795420534,760.7755662,8.404683401,6.185104799,0.465430551,6.650535351,59.73101007,0.633774215,0.526816842,114.1871209,NA,NA,NA,NA,1,0,379,1
"380",380,"Pelham Bay",33,"High","Low",2019,10,"Fall","10--30",213.841,0.9,1.495,0.607,2.971,2.603,0.123864019,17,0.968138596,329.8407148,4.364274663,8.747249708,4.380754731,13.12800444,36.3708326,0.756061987,0.39517595,16.72959572,NA,NA,NA,NA,1,0,380,2
"381",381,"Pelham Bay",34,"High","Low",2019,10,"Fall","0-10",135.562,1,2.046,0.165,3.094,2.708,0.124757595,10,1.035148703,1020.029663,13.8976089,13.31799074,0.322950397,13.64094114,85.41695704,0.926838789,0.840773575,203.9724897,NA,NA,NA,NA,1,0,381,1
"382",382,"Pelham Bay",34,"High","Low",2019,10,"Fall","10--30",105.171,6,1.337,0.145,2.755,2.634,0.043920145,9,1.02883796,301.1163023,4.332449635,4.246324747,0.412505824,4.658830571,22.57201872,0.791632303,0.772345959,22.47362593,NA,NA,NA,NA,1,0,382,2
"383",383,"Pelham Bay",34,"High","Low",2019,10,"Fall","0-10",146.707,NA,NA,1.076,2.299,2.025,0.119182253,10,1.143760902,795.8005793,11.3890828,7.51650926,0.220857035,7.737366295,64.18838327,0.737121094,0.690637322,62.07777648,NA,NA,NA,NA,1,0,383,1
"384",384,"Pelham Bay",34,"High","Low",2019,10,"Fall","10--30",70.138,NA,NA,NA,1.777,1.696,0.045582442,5,1.174903467,283.2030093,4.176067555,4.776762741,0.598037917,5.374800658,19.52021219,0.313659063,0.250945809,4.476935554,NA,NA,NA,NA,1,0,384,2
"385",385,"Pelham Bay",35,"High","High",2019,10,"Fall","0-10",108.155,0.2,0.167,0.179,2.649,2.202,0.168742922,10,0.790612257,507.7878359,6.548502543,13.73634004,0.209680542,13.94602058,47.48541807,0.881212572,0.861860785,55.61819089,NA,NA,NA,NA,1,1,385,1
"386",386,"Pelham Bay",35,"High","High",2019,10,"Fall","10--30",155.114,5,5.451,0.154,2.647,2.327,0.120891575,7,1.762662275,249.240243,4.106676592,5.702386015,0.144206244,5.846592258,17.51811289,0.404651715,0.368117914,0.796057499,NA,NA,NA,NA,1,1,386,2
"387",387,"Pelham Bay",35,"High","High",2019,10,"Fall","0-10",145.672,NA,NA,0.049,2.462,2.02,0.179528838,10,1.049433628,634.9919872,6.305947612,12.40897902,0.370597406,12.77957643,58.013359,0.951180523,0.929597218,46.03248608,NA,NA,NA,NA,1,1,387,1
"388",388,"Pelham Bay",35,"High","High",2019,10,"Fall","10--30",150.581,0.8,1.421,0.049,2.743,2.433,0.113014947,9.5,1.231993733,205.8153824,4.569559344,8.653156544,0.292302019,8.945458563,14.42669255,0.26993613,0.213279108,9.756368396,NA,NA,NA,NA,1,1,388,2
"389",389,"Pelham Bay",36,"High","High",2019,10,"Fall","0-10",15.299,0.2,0.553,0.25,2.812,2.166,0.22972973,10,0.097247562,593.577313,10.0035775,29.66203862,1.99984089,31.6618795,58.37203601,1.223768159,1.303108518,160.3429683,NA,NA,NA,NA,1,1,389,1
"390",390,"Pelham Bay",36,"High","High",2019,10,"Fall","10--30",149.763,5,6.485,NA,3.074,2.57,0.163955758,12.6,0.864394802,263.8125529,4.145946708,4.072776474,0.136526759,4.209303233,11.21065074,0.522048194,0.285033794,12.64423569,NA,NA,NA,NA,1,1,390,2
"391",391,"Pelham Bay",36,"High","High",2019,10,"Fall","0-10",145.038,0.2,0.309,0.239,2.812,2.174,0.22688478,10,0.985496721,907.8208541,10.85587125,13.93200309,0.405591067,14.33759416,72.13839418,0.728928557,0.718667459,107.9334767,NA,NA,NA,NA,1,1,391,1
"392",392,"Pelham Bay",36,"High","High",2019,10,"Fall","10--30",164.68,10,20.769,0.049,3.138,2.62,0.165073295,10.6,1.084274116,364.3043427,4.624409908,10.58072569,0.761660365,11.34238606,30.7848432,0.603334086,0.588356274,6.489363939,NA,NA,NA,NA,1,1,392,2
